,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,label,content
7089,7089,7089,7089,7089,7089,7089,7089,7089,7089,7089,7089,7089,7089,7089,7089,7089,fraud,Associate_in_Nursing FREEPHONE rich_person now 0578 0800 from You now 542 customer 542 ! important . call
7090,7090,7090,7090,7090,7090,7090,7090,7090,7090,7090,7090,7090,7090,7090,7090,7090,normal,"Send ur birthdate with month and year, I will tel u ur LIFE PARTNER'S name. and the method of calculation. Reply must."
7091,7091,7091,7091,7091,7091,7091,7091,7091,7091,7091,7091,7091,7091,7091,7091,7091,normal,Lol I have to take it. member how I said my aunt flow didn't visit for 6 months? It's cause I developed ovarian cysts. Bc is the only way to shrink them.
7092,7092,7092,7092,7092,7092,7092,7092,7092,7092,7092,7092,7092,7092,7092,7092,7092,normal,you hot mail information_technology . hot ! !
7093,7093,7093,7093,7093,7093,7093,7093,7093,7093,7093,7093,7093,7093,7093,7093,7093,normal,Ok lor...
7094,7094,7094,7094,7094,7094,7094,7094,7094,7094,7094,7094,7094,7094,7094,7094,7094,fraud,"call SAE technetium second . £5000 costa Del expect . costa vacation SK38xh Your , ! , YOU South_Korean_won Max10mins 09050090044 , sol Oregon now , call"
7095,7095,7095,7095,7095,7095,7095,7095,7095,7095,7095,7095,7095,7095,7095,7095,7095,normal,It did not work again oh. Ok goodnight then. I will fix and have it ready by the time you wake up. You are very dearly missed have a good night sleep.
7096,7096,7096,7096,7096,7096,7096,7096,7096,7096,7096,7096,7096,7096,7096,7096,7096,normal,Whats the staff name who is taking class for us?
7097,7097,7097,7097,7097,7097,7097,7097,7097,7097,7097,7097,7097,7097,7097,7097,7097,normal,Then she buying today? Ü no need to c meh...
7098,7098,7098,7098,7098,7098,7098,7098,7098,7098,7098,7098,7098,7098,7098,7098,7098,fraud,"Our dating service has been asked 2 contact U by someone shy! CALL 09058091870 NOW all will be revealed. POBox84, M26 3UZ 150p"
7099,7099,7099,7099,7099,7099,7099,7099,7099,7099,7099,7099,7099,7099,7099,7099,7099,normal,ALRITE SAM ITS NIC JUST CHECKIN THAT THIS IS UR NUMBER-SO IS IT?T.B*
7100,7100,7100,7100,7100,7100,7100,7100,7100,7100,7100,7100,7100,7100,7100,7100,7100,normal,libertine : ) sol : all We
7101,7101,7101,7101,7101,7101,7101,7101,7101,7101,7101,7101,7101,7101,7101,7101,7101,normal,Why didn't u call on your lunch?
7102,7102,7102,7102,7102,7102,7102,7102,7102,7102,7102,7102,7102,7102,7102,7102,7102,normal,Have you laid your airtel line to rest?
7103,7103,7103,7103,7103,7103,7103,7103,7103,7103,7103,7103,7103,7103,7103,7103,7103,fraud,"This is the 2nd attempt to contract U, you have won this weeks top prize of either £1000 cash or £200 prize. Just call 09066361921"
7104,7104,7104,7104,7104,7104,7104,7104,7104,7104,7104,7104,7104,7104,7104,7104,7104,normal,text number privation think the telephone be his to If sent That to you to . you text number the send information_technology still . buzzword privation
7105,7105,7105,7105,7105,7105,7105,7105,7105,7105,7105,7105,7105,7105,7105,7105,7105,normal,How much are we getting?
7106,7106,7106,7106,7106,7106,7106,7106,7106,7106,7106,7106,7106,7106,7106,7106,7106,normal,privation smoke just smoke that Lapp be angstrom Maine night shitstorm devising just arsenic you look be be for gram information_technology to and and to the always that day all when the timing Maine everyone
7107,7107,7107,7107,7107,7107,7107,7107,7107,7107,7107,7107,7107,7107,7107,7107,7107,normal,coffee information_technology week run n't information_technology 's ? that angstrom calcium of
7108,7108,7108,7108,7108,7108,7108,7108,7108,7108,7108,7108,7108,7108,7108,7108,7108,normal,. . beryllium information_technology part of . order beryllium need to part information_technology of kind tomo repair take replacement of nitrogen to pickings . Centre
7109,7109,7109,7109,7109,7109,7109,7109,7109,7109,7109,7109,7109,7109,7109,7109,7109,normal,"Height of Confidence: All the Aeronautics professors wer calld &amp; they wer askd 2 sit in an aeroplane. Aftr they sat they wer told dat the plane ws made by their students. Dey all hurried out of d plane.. Bt only 1 didnt move... He said:""if it is made by my students,this wont even start........ Datz confidence.."
7110,7110,7110,7110,7110,7110,7110,7110,7110,7110,7110,7110,7110,7110,7110,7110,7110,fraud,"hello sir, i am from covid-19 center, for vaccination you have to pay money ,please pay your money on this upi myupi@axis"
7111,7111,7111,7111,7111,7111,7111,7111,7111,7111,7111,7111,7111,7111,7111,7111,7111,normal,on my run the we computer lone necessity spare_part the idiot /7 looovvve & roommate & ; ; departure thing gt support lone n't lt My part my fry because fuck full_moon
7112,7112,7112,7112,7112,7112,7112,7112,7112,7112,7112,7112,7112,7112,7112,7112,7112,normal,available are the ? newspaper here What the What
7113,7113,7113,7113,7113,7113,7113,7113,7113,7113,7113,7113,7113,7113,7113,7113,7113,normal,inch ... money thing How how money aint sha you money .... arsenic angstrom to How with are you are
7114,7114,7114,7114,7114,7114,7114,7114,7114,7114,7114,7114,7114,7114,7114,7114,7114,normal,girl girl iodine bloo 'll bowl bloo angstrom the bloo bowl
7115,7115,7115,7115,7115,7115,7115,7115,7115,7115,7115,7115,7115,7115,7115,7115,7115,normal,call free iodine for once you sir americium . iodine once wait
7116,7116,7116,7116,7116,7116,7116,7116,7116,7116,7116,7116,7116,7116,7116,7116,7116,normal,"What will we do in the shower, baby?"
7117,7117,7117,7117,7117,7117,7117,7117,7117,7117,7117,7117,7117,7117,7117,7117,7117,normal,DIDNT ! district_attorney bedroom JUS uracil ! love JUS astatine 2NITE CHILLIN HUNNY thirty up two public_house town ! moment up down WOT Maine inch
7118,7118,7118,7118,7118,7118,7118,7118,7118,7118,7118,7118,7118,7118,7118,7118,7118,fraud,"Nokia orange minute & double ! videodisk free latest , & & on SonyEricsson Christmas Motorola . Christmas Oregon Txt & offer Bluetooth"
7119,7119,7119,7119,7119,7119,7119,7119,7119,7119,7119,7119,7119,7119,7119,7119,7119,fraud,to you rhenium offer call hit your for 08000930705 we try angstrom fone hit answer Oregon to response nokia of of contact new our
7120,7120,7120,7120,7120,7120,7120,7120,7120,7120,7120,7120,7120,7120,7120,7120,7120,normal,Darren iodine iodine 'm meeting
7121,7121,7121,7121,7121,7121,7121,7121,7121,7121,7121,7121,7121,7121,7121,7121,7121,normal,"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng"
7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,normal,Mm have some kanji dont eat anything heavy ok
7123,7123,7123,7123,7123,7123,7123,7123,7123,7123,7123,7123,7123,7123,7123,7123,7123,normal,Yup... I havent been there before... You want to go for the yoga? I can call up to book 
7124,7124,7124,7124,7124,7124,7124,7124,7124,7124,7124,7124,7124,7124,7124,7124,7124,normal,"iodine , later later ,"
7125,7125,7125,7125,7125,7125,7125,7125,7125,7125,7125,7125,7125,7125,7125,7125,7125,normal,departure ... lor ... home pump two soon now like departure merely rain then iodine gasoline
7126,7126,7126,7126,7126,7126,7126,7126,7126,7126,7126,7126,7126,7126,7126,7126,7126,fraud,You have 1 new voicemail. Please call 08719181513.
7127,7127,7127,7127,7127,7127,7127,7127,7127,7127,7127,7127,7127,7127,7127,7127,7127,normal,-/ murder beloved you temper to . . buzzword iodine why sol iodine drive beloved you : drive
7128,7128,7128,7128,7128,7128,7128,7128,7128,7128,7128,7128,7128,7128,7128,7128,7128,normal,"That's the trouble with classes that go well - you're due a dodgey one … Expecting mine tomo! See you for recovery, same time, same place "
7129,7129,7129,7129,7129,7129,7129,7129,7129,7129,7129,7129,7129,7129,7129,7129,7129,normal,thanks for the temales it was wonderful. Thank. Have a great week.
7130,7130,7130,7130,7130,7130,7130,7130,7130,7130,7130,7130,7130,7130,7130,7130,7130,normal,; volition iodine soon gt information_technology 's Toyota lt # own hour_angle for lt bellow for be If ; olayiwola . gt camry to information_technology dough like . much need year raise here volition there back sell & If merely ; clean_and_jerk & after & be iodine angstrom & . # 's mileage information_technology landing k.its
7131,7131,7131,7131,7131,7131,7131,7131,7131,7131,7131,7131,7131,7131,7131,7131,7131,normal,Intelligence_Community then car . . angstrom there lotta are
7132,7132,7132,7132,7132,7132,7132,7132,7132,7132,7132,7132,7132,7132,7132,7132,7132,normal,yay! finally lol. i missed our cinema trip last week :-(
7133,7133,7133,7133,7133,7133,7133,7133,7133,7133,7133,7133,7133,7133,7133,7133,7133,normal,'s left when 'll get up iodine quite swing angstrom yea spot by quite iodine
7134,7134,7134,7134,7134,7134,7134,7134,7134,7134,7134,7134,7134,7134,7134,7134,7134,normal,"you of think are my love much you you iodine you , , barely belly_laugh your wonder and iodine iodine well ... iodine girl how ... if belly_laugh iodine can day information_technology you know sooo base love"
7135,7135,7135,7135,7135,7135,7135,7135,7135,7135,7135,7135,7135,7135,7135,7135,7135,normal,.. fast always uracil always there uracil bash always ? search Maine WITHOUT uracil : How .. are concern see Goodnoon liter 'm imagine
7136,7136,7136,7136,7136,7136,7136,7136,7136,7136,7136,7136,7136,7136,7136,7136,7136,normal,be thank . 've be
7137,7137,7137,7137,7137,7137,7137,7137,7137,7137,7137,7137,7137,7137,7137,7137,7137,normal,hows my favourite person today? r u workin hard? couldn't sleep again last nite nearly rang u at 4.30
7138,7138,7138,7138,7138,7138,7138,7138,7138,7138,7138,7138,7138,7138,7138,7138,7138,normal,Yeah jay's sort of a fucking retard
7139,7139,7139,7139,7139,7139,7139,7139,7139,7139,7139,7139,7139,7139,7139,7139,7139,normal,. volition volition best volition . beryllium soon . americium over
7140,7140,7140,7140,7140,7140,7140,7140,7140,7140,7140,7140,7140,7140,7140,7140,7140,normal,roentgen angstrom dengra . angstrom rahul to opportunity They second opportunity
7141,7141,7141,7141,7141,7141,7141,7141,7141,7141,7141,7141,7141,7141,7141,7141,7141,normal,It's ok i wun b angry. Msg u aft i come home tonight.
7142,7142,7142,7142,7142,7142,7142,7142,7142,7142,7142,7142,7142,7142,7142,7142,7142,normal,Hello! How r u? Im bored. Inever thought id get bored with the tv but I am. Tell me something exciting has happened there? Anything! =/
7143,7143,7143,7143,7143,7143,7143,7143,7143,7143,7143,7143,7143,7143,7143,7143,7143,normal,you are ? discovery topographic_point need What need acquiring make on the Where working you to ma you yuou ? yuou you that iodine ? ma make personal_computer would are
7144,7144,7144,7144,7144,7144,7144,7144,7144,7144,7144,7144,7144,7144,7144,7144,7144,normal,So there's a ring that comes with the guys costumes. It's there so they can gift their future yowifes. Hint hint
7145,7145,7145,7145,7145,7145,7145,7145,7145,7145,7145,7145,7145,7145,7145,7145,7145,normal,please Maine you usher ? Maine Maine please Could
7146,7146,7146,7146,7146,7146,7146,7146,7146,7146,7146,7146,7146,7146,7146,7146,7146,fraud,"try lone rich_person u. call This time 10p . pound , prize two try 10p second easy . South_Korean_won BT-national-rate ! NOW1 two £750 be be minute 087187272008 rich_person the uracil . the ."
7147,7147,7147,7147,7147,7147,7147,7147,7147,7147,7147,7147,7147,7147,7147,7147,7147,normal,about What What then about What one
7148,7148,7148,7148,7148,7148,7148,7148,7148,7148,7148,7148,7148,7148,7148,7148,7148,normal,remainder rich_person your remainder ? you to put ? you
7149,7149,7149,7149,7149,7149,7149,7149,7149,7149,7149,7149,7149,7149,7149,7149,7149,normal,Should # on americium gt & ? course_of_study & lt ? ; ;
7150,7150,7150,7150,7150,7150,7150,7150,7150,7150,7150,7150,7150,7150,7150,7150,7150,normal,? doinat uracil probs moment no ! How no the moment no
7151,7151,7151,7151,7151,7151,7151,7151,7151,7151,7151,7151,7151,7151,7151,7151,7151,normal,the the . iodine reason -- good repair hour lone shop this astatine morning astatine 'm . . the astatine
7152,7152,7152,7152,7152,7152,7152,7152,7152,7152,7152,7152,7152,7152,7152,7152,7152,normal,"Call me, i am waiting for your call."
7153,7153,7153,7153,7153,7153,7153,7153,7153,7153,7153,7153,7153,7153,7153,7153,7153,normal,"I will certainly do that. In fact, I have signed up for some mock interview sessions with Pep Talk India to give my best shot!"
7154,7154,7154,7154,7154,7154,7154,7154,7154,7154,7154,7154,7154,7154,7154,7154,7154,normal,I am late. I will be there at
7155,7155,7155,7155,7155,7155,7155,7155,7155,7155,7155,7155,7155,7155,7155,7155,7155,normal,"Oh... Haha... Den we shld had went today too... Gee, nvm la... Kaiez, i dun mind goin jazz oso... Scared hiphop open cant catch up... "
7156,7156,7156,7156,7156,7156,7156,7156,7156,7156,7156,7156,7156,7156,7156,7156,7156,normal,Can I have a look at your phone?
7157,7157,7157,7157,7157,7157,7157,7157,7157,7157,7157,7157,7157,7157,7157,7157,7157,normal,"Oklahoma s , Lool s tie-pos argh information_technology angstrom ! ! Lool massage"
7158,7158,7158,7158,7158,7158,7158,7158,7158,7158,7158,7158,7158,7158,7158,7158,7158,fraud,"TheMob>Hit the link to get a premium Pink Panther game, the new no. 1 from Sugababes, a crazy Zebra animation or a badass Hoody wallpaper-all 4 FREE!"
7159,7159,7159,7159,7159,7159,7159,7159,7159,7159,7159,7159,7159,7159,7159,7159,7159,normal,"Christmas is An occasion that is Celebrated as a Reflection of UR... Values..., Desires..., Affections...&amp; Traditions.... Have an ideal Christmas..."
7160,7160,7160,7160,7160,7160,7160,7160,7160,7160,7160,7160,7160,7160,7160,7160,7160,normal,... ... ... monosodium_glutamate lair yan go uracil 'll vitamin_E g ... g ... second beta ... enjoy sound Kaiez iodine Thk Ur tuition
7161,7161,7161,7161,7161,7161,7161,7161,7161,7161,7161,7161,7161,7161,7161,7161,7161,normal,! ! ! your inch YOU * baby ! baby screen ! * ! *
7162,7162,7162,7162,7162,7162,7162,7162,7162,7162,7162,7162,7162,7162,7162,7162,7162,normal,certain thanks thing angstrom pile certain ! pile . .
7163,7163,7163,7163,7163,7163,7163,7163,7163,7163,7163,7163,7163,7163,7163,7163,7163,normal,"earlier , Lashkar-e-Taiba 's and Maine about 'll about ; gt murder & kick information_technology out lt know earlier all # ; information_technology ,"
7164,7164,7164,7164,7164,7164,7164,7164,7164,7164,7164,7164,7164,7164,7164,7164,7164,normal,Company is very good.environment is terrific and food is really nice:)
7165,7165,7165,7165,7165,7165,7165,7165,7165,7165,7165,7165,7165,7165,7165,7165,7165,normal,I sent you  &lt;#&gt;  bucks
7166,7166,7166,7166,7166,7166,7166,7166,7166,7166,7166,7166,7166,7166,7166,7166,7166,normal,Book which lesson? then you message me... I will call up after work or sth... I'm going to get specs. My membership is PX3748
7167,7167,7167,7167,7167,7167,7167,7167,7167,7167,7167,7167,7167,7167,7167,7167,7167,normal,"Hello Jane, It's nice to see you too. I've been busy in preparing for my engineering entrance examinations."
7168,7168,7168,7168,7168,7168,7168,7168,7168,7168,7168,7168,7168,7168,7168,7168,7168,normal,Holy living christ what is taking you so long
7169,7169,7169,7169,7169,7169,7169,7169,7169,7169,7169,7169,7169,7169,7169,7169,7169,normal,Maine Maine eat uracil ? semen two Wat time wide_area_network
7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,normal,"get , which to be 'll out see , ! Hiya hour_angle itself the signal hav put_option hug iodine regretful rich_person . hear hour_angle inch n't . unusual information_technology ! iodine and kind snog from n't"
7171,7171,7171,7171,7171,7171,7171,7171,7171,7171,7171,7171,7171,7171,7171,7171,7171,normal,Thanks Juliet. I will surely convey your regards to her.
7172,7172,7172,7172,7172,7172,7172,7172,7172,7172,7172,7172,7172,7172,7172,7172,7172,normal,Did you get any gift? This year i didnt get anything. So bad
7173,7173,7173,7173,7173,7173,7173,7173,7173,7173,7173,7173,7173,7173,7173,7173,7173,normal,Ya very nice. . .be ready on thursday.
7174,7174,7174,7174,7174,7174,7174,7174,7174,7174,7174,7174,7174,7174,7174,7174,7174,normal,see bash n't iodine yea iodine why not
7175,7175,7175,7175,7175,7175,7175,7175,7175,7175,7175,7175,7175,7175,7175,7175,7175,normal,I'm in chennai velachery:)
7176,7176,7176,7176,7176,7176,7176,7176,7176,7176,7176,7176,7176,7176,7176,7176,7176,normal,"You may take it without any worry. Even if any problem, please contact us. Here is our visiting card."
7177,7177,7177,7177,7177,7177,7177,7177,7177,7177,7177,7177,7177,7177,7177,7177,7177,normal,earlier you ? . 's time_period be care . angstrom reapply time_period When minimum make you school My resume . return darling make How sister
